ID,Motif,Banji,Buketan,Ceplok,Encim,Kawung,LungLungan,Madura,MegaMendung,ParangRusak,Parang,SekarJagad,Truntum,Kipas,Semen,Fauna
BTK0642,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0643,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0644,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0645,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0646,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0647,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0648,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0649,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0650,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0651,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0652,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0653,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0654,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0655,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0656,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0657,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0658,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0659,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0660,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0661,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0662,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0663,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0664,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0665,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0666,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0667,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0668,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0669,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0670,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0671,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0672,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0673,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0674,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0675,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0676,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0677,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0678,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0679,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0680,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0681,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0682,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0683,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0684,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0685,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0686,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0687,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0688,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0689,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0690,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0691,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0692,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0693,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0694,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0695,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0696,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0697,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0698,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0699,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0700,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0701,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0702,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0703,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0704,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0705,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0706,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0707,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0708,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0709,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0710,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0711,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0712,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0713,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0714,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0715,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0716,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0717,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0718,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0719,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0720,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0721,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0722,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0723,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0724,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0725,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0726,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0727,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0728,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0729,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0730,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0731,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0732,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0733,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0734,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0735,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0736,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0737,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0738,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0739,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0740,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0741,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0742,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0743,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0744,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0745,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0746,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0747,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0748,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0749,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0750,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0751,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0752,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0753,['Ceplok'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BTK0754,"['Ceplok','Truntum']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BTK0755,"['Ceplok','Truntum']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BTK0756,"['Ceplok','Truntum']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BTK0757,"['Ceplok','Truntum']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BTK0758,"['Ceplok','Truntum']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BTK0759,"['Ceplok','Truntum']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BTK0760,"['Ceplok','Truntum']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BTK0761,"['Ceplok','Truntum']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
BTK0762,['Encim'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0763,['Encim'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0764,['Encim'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0765,['Encim'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0766,['Encim'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0767,['Encim'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0768,['Encim'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0769,"['Encim','Buketan']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0770,"['Encim','Buketan']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0771,"['Encim','Buketan']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0772,"['Encim','Buketan']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0773,"['Encim','Buketan']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0774,"['Encim','Buketan']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0775,"['Encim','Buketan']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0776,"['Encim','Buketan']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0777,"['Encim','Buketan']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0778,"['Encim','Buketan']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
BTK0779,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0780,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0781,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0782,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0783,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0784,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0785,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0786,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0787,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0788,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0789,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0790,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0791,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0792,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0793,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0794,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0795,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0796,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0797,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0798,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0799,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0800,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0801,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0802,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0803,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0804,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0805,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0806,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0807,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0808,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0809,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0810,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0811,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0812,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0813,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0814,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0815,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0816,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0817,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0818,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0819,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0820,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0821,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0822,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0823,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0824,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0825,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0826,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0827,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0828,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0829,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0830,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0831,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0832,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0833,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0834,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0835,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0836,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0837,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0838,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0839,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0840,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0841,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0842,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0843,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0844,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0845,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0846,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0847,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0848,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0849,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0850,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0851,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0852,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0853,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0854,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0855,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0856,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0857,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0858,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0859,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0860,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0861,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0862,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0863,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0864,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0865,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0866,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0867,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0868,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0869,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0870,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0871,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0872,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0873,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0874,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0875,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0876,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0877,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0878,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0879,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0880,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0881,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0882,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0883,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0884,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0885,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0886,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0887,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0888,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0889,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0890,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0891,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0892,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0893,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0894,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0895,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0896,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0897,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0898,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0899,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0900,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0901,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0902,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0903,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0904,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0905,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0906,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0907,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0908,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0909,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0910,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0911,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0912,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0913,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0914,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0915,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0916,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0917,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0918,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0919,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0920,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0921,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0922,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0923,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0924,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0925,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0926,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0927,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0928,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0929,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0930,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0931,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0932,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0933,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0934,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0935,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0936,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0937,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0938,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0939,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0940,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0941,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0942,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0943,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0944,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0945,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0946,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0947,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0948,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0949,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0950,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0951,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0952,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0953,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0954,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0955,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0956,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0957,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0958,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BTK0959,['Kawung'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
